ID,Product_name,Product_price,Product_link,Website_name,Seller,Machine_name,Time
1,CP Plus CP-GAC-DC1000L2H2 Dome IR Camera,₹0,https://www.amazon.in/CP-Plus-CP-GAC-DC1000L2H2-Dome-Camera/dp/B0177XSJ82/ref=sr_1_13?dchild=1&keywords=hikvision+cp+plus+da24l2&qid=1609064590&refinements=p_n_condition-type%3A8609960031%2Cp_36%3A1318504031&rnid=8609959031&s=electronics&sr=1-13,https://www.amazon.in,Amazon,DESKTOP-1UNVJPP,10:24:00 Dec-27-2020
1,Godrej Security Solutions Seethru 1MP HD 720P Dome IR Indoor CCTV Camera,₹ 774.00,https://www.amazon.in/Godrej-Seethru-Indoor-Security-Camera/dp/B01E74YAFU/ref=sr_1_12?dchild=1&keywords=hikvision+cp+plus+da24l2&qid=1609064590&refinements=p_n_condition-type%3A8609960031%2Cp_36%3A1318504031&rnid=8609959031&s=electronics&sr=1-12,https://www.amazon.in,Amazon,DESKTOP-1UNVJPP,10:24:01 Dec-27-2020
1,USEWELL BNC and DC Connectors with Cp-Plus 2.4 MP Cosmic Dome CCTV Camera CP-USC-DA24L2,"₹ 1,230.00",https://www.amazon.in/USEWELL-CP-Plus-Indoor-CP-VAC-D13L2-Connectors/dp/B07SJ8BBDL/ref=sr_1_10?dchild=1&keywords=hikvision+cp+plus+da24l2&qid=1609064590&refinements=p_n_condition-type%3A8609960031%2Cp_36%3A1318504031&rnid=8609959031&s=electronics&sr=1-10,https://www.amazon.in,Amazon,DESKTOP-1UNVJPP,10:24:02 Dec-27-2020
1,Generic CP Plus Model CP-USC-DA24L2 2.4MP (1080P) IR Cosmic Dome Camera 1Pcs,"₹ 1,244.00",https://www.amazon.in/Generic-Model-CP-USC-DA24L2-Cosmic-Camera/dp/B074LT1XHC/ref=sr_1_11?dchild=1&keywords=hikvision+cp+plus+da24l2&qid=1609064590&refinements=p_n_condition-type%3A8609960031%2Cp_36%3A1318504031&rnid=8609959031&s=electronics&sr=1-11,https://www.amazon.in,Amazon,DESKTOP-1UNVJPP,10:24:02 Dec-27-2020
2,Hikvision HQHI-K1 Series 8Channel Turbo HD Metal Body DVR 1Pcs.,"₹ 7,500.00",https://www.amazon.in/Hikvision-HQHI-K1-8Channel-Turbo-Metal/dp/B077BDVWQ8/ref=sr_1_3?dchild=1&keywords=hikvision+wifi+camera&qid=1609064619&refinements=p_36%3A700000-725000%2Cp_n_condition-type%3A8609960031%2Cp_89%3AHIKVISION&rnid=3837712031&s=electronics&sr=1-3,https://www.amazon.in,Amazon,DESKTOP-1UNVJPP,10:24:04 Dec-27-2020
1,Flipco Home Security Solutions 1MP HD 720P Dome IR Indoor CCTV Camera Dome Camera DVR with Memory Card Slot Recording,"₹ 1,220.00",https://www.amazon.in/Flipco-Security-Solutions-Indoor-Recording/dp/B083H9Q75S/ref=sr_1_9?dchild=1&keywords=hikvision+cp+plus+da24l2&qid=1609064590&refinements=p_n_condition-type%3A8609960031%2Cp_36%3A1318504031&rnid=8609959031&s=electronics&sr=1-9,https://www.amazon.in,Amazon,DESKTOP-1UNVJPP,10:24:04 Dec-27-2020
2,"Hikvision DS-2CD2132-I 3.0MP IP66 Network Mini IP Dome Camera (4mm Lens, PoE, ONVIF Protocol)",₹0,https://www.amazon.in/Hikvision-DS-2CD2132-I-Network-Camera-Protocol/dp/B00NPS0GBM/ref=sr_1_2?dchild=1&keywords=hikvision+wifi+camera&qid=1609064619&refinements=p_36%3A700000-725000%2Cp_n_condition-type%3A8609960031%2Cp_89%3AHIKVISION&rnid=3837712031&s=electronics&sr=1-2,https://www.amazon.in,Amazon,DESKTOP-1UNVJPP,10:24:05 Dec-27-2020
1,CP Plus 2.4 mp HD Cosmic Series Dome CCTV Security Camera,"₹ 1,232.30",https://www.amazon.in/CP-Plus-Cosmic-Security-Camera/dp/B07FZXGBX9/ref=sr_1_8?dchild=1&keywords=hikvision+cp+plus+da24l2&qid=1609064590&refinements=p_n_condition-type%3A8609960031%2Cp_36%3A1318504031&rnid=8609959031&s=electronics&sr=1-8,https://www.amazon.in,Amazon,DESKTOP-1UNVJPP,10:24:05 Dec-27-2020
1,CP Plus CCTV - 1MP HD Bullet Camera,₹ 917.00,https://www.amazon.in/CP-Plus-CCTV-Bullet-Camera/dp/B07FF2NKWF/ref=sr_1_5?dchild=1&keywords=hikvision+cp+plus+da24l2&qid=1609064590&refinements=p_n_condition-type%3A8609960031%2Cp_36%3A1318504031&rnid=8609959031&s=electronics&sr=1-5,https://www.amazon.in,Amazon,DESKTOP-1UNVJPP,10:24:08 Dec-27-2020
1,CP Plus CP-USC-TA24L2 2.4MP (1080P) IR Cosmic Fiber Body Night Vision Bullet Camera 1Pcs.,"₹ 1,399.00",https://www.amazon.in/CP-Plus-CP-USC-TA24L2-Cosmic-Vision/dp/B07FF1YYDC/ref=sr_1_4?dchild=1&keywords=hikvision+cp+plus+da24l2&qid=1609064590&refinements=p_n_condition-type%3A8609960031%2Cp_36%3A1318504031&rnid=8609959031&s=electronics&sr=1-4,https://www.amazon.in,Amazon,DESKTOP-1UNVJPP,10:24:08 Dec-27-2020
1,CP PLUS 2.4 mp HD Cosmic Series Bullet CCTV Security Camera,"₹ 1,344.00",https://www.amazon.in/CP-Cosmic-Bullet-Security-Camera/dp/B07FZY5VDD/ref=sr_1_7?dchild=1&keywords=hikvision+cp+plus+da24l2&qid=1609064590&refinements=p_n_condition-type%3A8609960031%2Cp_36%3A1318504031&rnid=8609959031&s=electronics&sr=1-7,https://www.amazon.in,Amazon,DESKTOP-1UNVJPP,10:24:08 Dec-27-2020
1,CP Plus CP-USC-DA24L2 2.4MP (1080P) IR Cosmic Night Vision Dome Camera 1Pcs.,"₹ 1,199.00",https://www.amazon.in/CP-Plus-CP-USC-DA24L2-Cosmic-Vision/dp/B07FDZJ6GV/ref=sr_1_2?dchild=1&keywords=hikvision+cp+plus+da24l2&qid=1609064590&refinements=p_n_condition-type%3A8609960031%2Cp_36%3A1318504031&rnid=8609959031&s=electronics&sr=1-2,https://www.amazon.in,Amazon,DESKTOP-1UNVJPP,10:24:09 Dec-27-2020
1,CP PLUS CP-VAC-T24PL2 2. 4MP HD Outdoor Bullet Camera,"₹ 1,198.00",https://www.amazon.in/CP-CP-VAC-T24PL2-Outdoor-Bullet-Camera/dp/B077BCWM72/ref=sr_1_3?dchild=1&keywords=hikvision+cp+plus+da24l2&qid=1609064590&refinements=p_n_condition-type%3A8609960031%2Cp_36%3A1318504031&rnid=8609959031&s=electronics&sr=1-3,https://www.amazon.in,Amazon,DESKTOP-1UNVJPP,10:24:10 Dec-27-2020
1,Hikvision DS-2CE1AC0T-IRPF Turbo HD 720P IR Night Vision Bullet Camera,"₹ 1,145.00",https://www.amazon.in/Hikvision-DS-2CE1AC0T-IRPF-Vision-Bullet-Camera/dp/B00VMYG36I/ref=sr_1_6?dchild=1&keywords=hikvision+cp+plus+da24l2&qid=1609064590&refinements=p_n_condition-type%3A8609960031%2Cp_36%3A1318504031&rnid=8609959031&s=electronics&sr=1-6,https://www.amazon.in,Amazon,DESKTOP-1UNVJPP,10:24:11 Dec-27-2020
